GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022201138,156,203944,Julius Randle,1610612752,New York Knicks,1,0,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,1,0,20230329,NYK,MIA,2022-23
Shot Chart Detail,0022201138,261,203944,Julius Randle,1610612752,New York Knicks,2,4,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20230329,NYK,MIA,2022-23
Shot Chart Detail,0022201138,269,203944,Julius Randle,1610612752,New York Knicks,2,3,57,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,212,1,0,20230329,NYK,MIA,2022-23
Shot Chart Detail,0022300002,10,203944,Julius Randle,1610612752,New York Knicks,1,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-88,268,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,19,203944,Julius Randle,1610612752,New York Knicks,1,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,138,258,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,45,203944,Julius Randle,1610612752,New York Knicks,1,7,30,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-25,117,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,48,203944,Julius Randle,1610612752,New York Knicks,1,7,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,92,168,1,1,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,62,203944,Julius Randle,1610612752,New York Knicks,1,5,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,107,224,1,1,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,76,203944,Julius Randle,1610612752,New York Knicks,1,4,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,20,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,163,203944,Julius Randle,1610612752,New York Knicks,2,11,24,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-229,148,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,177,203944,Julius Randle,1610612752,New York Knicks,2,10,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,39,1,1,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,184,203944,Julius Randle,1610612752,New York Knicks,2,9,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-38,295,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,258,203944,Julius Randle,1610612752,New York Knicks,2,5,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,138,102,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,316,203944,Julius Randle,1610612752,New York Knicks,2,1,15,Missed Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,93,53,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,318,203944,Julius Randle,1610612752,New York Knicks,2,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,213,173,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,322,203944,Julius Randle,1610612752,New York Knicks,2,0,54,Missed Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,83,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,380,203944,Julius Randle,1610612752,New York Knicks,3,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,192,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,397,203944,Julius Randle,1610612752,New York Knicks,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,195,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,594,203944,Julius Randle,1610612752,New York Knicks,4,5,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,145,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,631,203944,Julius Randle,1610612752,New York Knicks,4,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,10,1,1,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,648,203944,Julius Randle,1610612752,New York Knicks,4,1,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,23,62,1,1,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,664,203944,Julius Randle,1610612752,New York Knicks,4,0,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,32,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300002,667,203944,Julius Randle,1610612752,New York Knicks,4,0,18,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,35,1,0,20231103,MIL,NYK,2023-24
Shot Chart Detail,0022300028,21,203944,Julius Randle,1610612752,New York Knicks,1,10,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-9,279,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,24,203944,Julius Randle,1610612752,New York Knicks,1,10,12,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,129,68,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,26,203944,Julius Randle,1610612752,New York Knicks,1,10,7,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,35,203944,Julius Randle,1610612752,New York Knicks,1,9,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,58,304,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,104,203944,Julius Randle,1610612752,New York Knicks,1,3,44,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,99,69,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,132,203944,Julius Randle,1610612752,New York Knicks,1,2,19,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-56,42,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,143,203944,Julius Randle,1610612752,New York Knicks,1,1,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,59,155,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,150,203944,Julius Randle,1610612752,New York Knicks,1,0,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,153,203944,Julius Randle,1610612752,New York Knicks,1,0,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,26,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,316,203944,Julius Randle,1610612752,New York Knicks,3,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,188,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,320,203944,Julius Randle,1610612752,New York Knicks,3,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,112,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,337,203944,Julius Randle,1610612752,New York Knicks,3,8,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,62,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,373,203944,Julius Randle,1610612752,New York Knicks,3,5,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,12,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,420,203944,Julius Randle,1610612752,New York Knicks,3,2,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,34,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,433,203944,Julius Randle,1610612752,New York Knicks,3,2,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,10,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,461,203944,Julius Randle,1610612752,New York Knicks,3,0,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,-11,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,559,203944,Julius Randle,1610612752,New York Knicks,4,6,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,147,1,0,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300028,561,203944,Julius Randle,1610612752,New York Knicks,4,6,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,21,1,1,20231117,WAS,NYK,2023-24
Shot Chart Detail,0022300045,9,203944,Julius Randle,1610612752,New York Knicks,1,11,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,22,252,1,1,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,16,203944,Julius Randle,1610612752,New York Knicks,1,10,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,7,249,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,52,203944,Julius Randle,1610612752,New York Knicks,1,7,13,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,90,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,77,203944,Julius Randle,1610612752,New York Knicks,1,5,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-3,1,1,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,93,203944,Julius Randle,1610612752,New York Knicks,1,3,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,205,203944,Julius Randle,1610612752,New York Knicks,2,5,52,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-1,1,1,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,271,203944,Julius Randle,1610612752,New York Knicks,2,0,57,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,69,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,327,203944,Julius Randle,1610612752,New York Knicks,3,9,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,53,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,334,203944,Julius Randle,1610612752,New York Knicks,3,8,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,232,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,383,203944,Julius Randle,1610612752,New York Knicks,3,4,34,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,30,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,387,203944,Julius Randle,1610612752,New York Knicks,3,4,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-6,1,1,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300045,433,203944,Julius Randle,1610612752,New York Knicks,3,1,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,214,1,0,20231124,NYK,MIA,2023-24
Shot Chart Detail,0022300057,13,203944,Julius Randle,1610612752,New York Knicks,1,11,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,214,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,22,203944,Julius Randle,1610612752,New York Knicks,1,10,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,227,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,29,203944,Julius Randle,1610612752,New York Knicks,1,9,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-25,127,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,58,203944,Julius Randle,1610612752,New York Knicks,1,6,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-16,246,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,68,203944,Julius Randle,1610612752,New York Knicks,1,5,56,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,109,21,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,121,203944,Julius Randle,1610612752,New York Knicks,1,1,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-167,188,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,225,203944,Julius Randle,1610612752,New York Knicks,2,5,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,96,104,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,268,203944,Julius Randle,1610612752,New York Knicks,2,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-239,95,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,274,203944,Julius Randle,1610612752,New York Knicks,2,2,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,316,203944,Julius Randle,1610612752,New York Knicks,3,11,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,41,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,330,203944,Julius Randle,1610612752,New York Knicks,3,9,40,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,22,127,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,340,203944,Julius Randle,1610612752,New York Knicks,3,9,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,251,1,0,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,360,203944,Julius Randle,1610612752,New York Knicks,3,7,25,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,363,203944,Julius Randle,1610612752,New York Knicks,3,7,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,5,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300057,428,203944,Julius Randle,1610612752,New York Knicks,3,3,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,12,1,1,20231128,NYK,CHA,2023-24
Shot Chart Detail,0022300065,13,203944,Julius Randle,1610612752,New York Knicks,1,10,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,26,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,15,203944,Julius Randle,1610612752,New York Knicks,1,10,54,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,17,203944,Julius Randle,1610612752,New York Knicks,1,10,52,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,21,203944,Julius Randle,1610612752,New York Knicks,1,10,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,59,203944,Julius Randle,1610612752,New York Knicks,1,7,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,75,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,88,203944,Julius Randle,1610612752,New York Knicks,1,5,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,206,1,1,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,92,203944,Julius Randle,1610612752,New York Knicks,1,5,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,256,203944,Julius Randle,1610612752,New York Knicks,2,5,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,10,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,271,203944,Julius Randle,1610612752,New York Knicks,2,4,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,6,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,293,203944,Julius Randle,1610612752,New York Knicks,2,2,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,17,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,332,203944,Julius Randle,1610612752,New York Knicks,3,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,159,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,340,203944,Julius Randle,1610612752,New York Knicks,3,11,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,29,141,1,1,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,344,203944,Julius Randle,1610612752,New York Knicks,3,10,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,24,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,390,203944,Julius Randle,1610612752,New York Knicks,3,7,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,215,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,398,203944,Julius Randle,1610612752,New York Knicks,3,6,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,31,1,1,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,411,203944,Julius Randle,1610612752,New York Knicks,3,5,49,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-12,1,1,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,439,203944,Julius Randle,1610612752,New York Knicks,3,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-176,166,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,454,203944,Julius Randle,1610612752,New York Knicks,3,3,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-108,231,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,459,203944,Julius Randle,1610612752,New York Knicks,3,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,199,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,581,203944,Julius Randle,1610612752,New York Knicks,4,7,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,21,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,618,203944,Julius Randle,1610612752,New York Knicks,4,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,242,1,1,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300065,646,203944,Julius Randle,1610612752,New York Knicks,4,2,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,26,1,0,20231025,NYK,BOS,2023-24
Shot Chart Detail,0022300079,12,203944,Julius Randle,1610612752,New York Knicks,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,35,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,57,203944,Julius Randle,1610612752,New York Knicks,1,6,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-127,178,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,150,203944,Julius Randle,1610612752,New York Knicks,1,2,20,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-21,122,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,323,203944,Julius Randle,1610612752,New York Knicks,2,3,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,234,1,1,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,356,203944,Julius Randle,1610612752,New York Knicks,3,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,159,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,406,203944,Julius Randle,1610612752,New York Knicks,3,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,202,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,455,203944,Julius Randle,1610612752,New York Knicks,3,3,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-159,185,1,1,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,614,203944,Julius Randle,1610612752,New York Knicks,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-21,1,0,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,633,203944,Julius Randle,1610612752,New York Knicks,4,3,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,31,86,1,1,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300079,648,203944,Julius Randle,1610612752,New York Knicks,4,1,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,63,1,1,20231027,ATL,NYK,2023-24
Shot Chart Detail,0022300090,33,203944,Julius Randle,1610612752,New York Knicks,1,9,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,47,1,0,20231028,NOP,NYK,2023-24
