PLAYER_NAME,SEASON,GAME_DATE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,ACTION_TYPE,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SECONDS_LEFT_IN_PERIOD,IS_CLUTCH,IS_THREE
Mike Conley,2022-23,1970-01-01 00:00:00.020221228,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,234,132,Step Back Jump shot,4,6,38,398,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221228,0,2PT Field Goal,In The Paint (Non-RA),Center(C),10,49,95,Driving Floating Jump Shot,4,1,15,75,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221228,0,3PT Field Goal,Above the Break 3,Center(C),25,-32,256,Pullup Jump shot,4,0,6,6,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,1,3PT Field Goal,Above the Break 3,Center(C),25,-18,250,Step Back Jump shot,1,7,32,452,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,2PT Field Goal,Mid-Range,Left Side Center(LC),21,-129,168,Step Back Jump shot,1,6,46,406,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-132,211,Pullup Jump shot,2,9,40,580,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,3PT Field Goal,Above the Break 3,Center(C),24,51,243,Pullup Jump shot,2,3,48,228,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,3PT Field Goal,Above the Break 3,Center(C),25,-36,250,Pullup Jump shot,2,0,58,58,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,129,218,Pullup Jump shot,3,10,51,651,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,2PT Field Goal,Restricted Area,Center(C),3,-29,21,Driving Layup Shot,3,2,6,126,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,2PT Field Goal,Restricted Area,Center(C),3,-34,1,Tip Layup Shot,3,2,4,124,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,1,3PT Field Goal,Above the Break 3,Center(C),25,-18,251,Jump Shot,3,1,3,63,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,1,3PT Field Goal,Left Corner 3,Left Side(L),23,-229,28,Jump Shot,4,10,13,613,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221230,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-142,212,Step Back Jump shot,4,3,57,237,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,-33,105,Driving Floating Jump Shot,1,10,40,640,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,200,147,Jump Shot,1,8,53,533,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,0,2PT Field Goal,Restricted Area,Center(C),3,-11,37,Layup Shot,3,10,45,645,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,1,3PT Field Goal,Left Corner 3,Left Side(L),23,-234,4,Jump Shot,3,6,23,383,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,0,3PT Field Goal,Above the Break 3,Center(C),24,-5,246,Jump Shot,4,11,23,683,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,0,2PT Field Goal,Mid-Range,Right Side(R),13,86,106,Pullup Jump shot,4,7,24,444,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020221231,0,3PT Field Goal,Above the Break 3,Center(C),25,0,253,Jump Shot,4,1,9,69,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-32,32,Driving Layup Shot,1,7,24,444,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,129,235,Step Back Jump shot,2,10,26,626,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,3PT Field Goal,Right Corner 3,Right Side(R),22,222,4,Step Back Jump shot,2,9,54,594,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,2PT Field Goal,Restricted Area,Center(C),2,22,16,Driving Layup Shot,2,4,48,288,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,0,2PT Field Goal,Restricted Area,Center(C),2,-27,11,Reverse Layup Shot,2,1,7,67,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,2PT Field Goal,In The Paint (Non-RA),Center(C),14,-39,135,Driving Floating Jump Shot,3,9,7,547,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,233,101,Jump Shot,3,1,38,98,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,142,209,Jump Shot,3,0,7,7,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,2PT Field Goal,Restricted Area,Center(C),2,26,-1,Driving Layup Shot,4,2,59,179,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230103,1,2PT Field Goal,Restricted Area,Center(C),2,-21,5,Driving Layup Shot,4,0,41,41,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,3PT Field Goal,Right Corner 3,Right Side(R),24,243,29,Jump Shot,1,8,15,495,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,2PT Field Goal,Restricted Area,Center(C),2,28,4,Driving Reverse Layup Shot,2,10,30,630,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,2PT Field Goal,Restricted Area,Center(C),2,-17,20,Driving Layup Shot,2,7,11,431,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,1,2PT Field Goal,In The Paint (Non-RA),Center(C),13,31,127,Driving Floating Jump Shot,2,3,46,226,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,3PT Field Goal,Above the Break 3,Center(C),24,-55,243,Step Back Jump shot,2,3,11,191,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,2PT Field Goal,Restricted Area,Center(C),2,13,23,Driving Finger Roll Layup Shot,2,0,27,27,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,3PT Field Goal,Above the Break 3,Center(C),25,70,245,Pullup Jump shot,3,7,23,443,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,126,224,Pullup Jump shot,3,0,30,30,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,158,197,Pullup Jump shot,3,0,2,2,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230105,1,2PT Field Goal,Restricted Area,Center(C),1,13,8,Running Layup Shot,4,1,46,106,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,3PT Field Goal,Right Corner 3,Right Side(R),23,235,-8,Jump Shot,1,10,36,636,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,1,3PT Field Goal,Right Corner 3,Right Side(R),22,225,-4,Jump Shot,1,6,18,378,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-28,98,Driving Floating Jump Shot,1,1,49,109,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-3,51,Driving Floating Jump Shot,2,11,21,681,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,2PT Field Goal,Restricted Area,Center(C),2,4,20,Driving Floating Jump Shot,2,10,58,658,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-94,262,Jump Shot,3,10,1,601,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),29,-163,243,Step Back Jump shot,3,9,0,540,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,0,2PT Field Goal,Restricted Area,Center(C),1,12,4,Layup Shot,4,8,49,529,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230107,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-96,247,Step Back Jump shot,4,5,24,324,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,3PT Field Goal,Above the Break 3,Center(C),25,33,257,Pullup Jump shot,1,11,24,684,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,1,2PT Field Goal,Restricted Area,Center(C),0,-4,5,Cutting Layup Shot,2,7,50,470,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,1,2PT Field Goal,Restricted Area,Center(C),1,13,3,Cutting Layup Shot,2,7,18,438,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,158,197,Running Pull-Up Jump Shot,3,7,2,422,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,2PT Field Goal,In The Paint (Non-RA),Center(C),7,13,74,Driving Floating Jump Shot,3,5,45,345,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,2PT Field Goal,In The Paint (Non-RA),Center(C),12,-1,128,Driving Floating Jump Shot,4,10,54,654,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,1,2PT Field Goal,Mid-Range,Left Side Center(LC),22,-104,204,Pullup Jump shot,4,9,54,594,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,2PT Field Goal,Restricted Area,Center(C),2,-21,18,Driving Finger Roll Layup Shot,4,9,33,573,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230108,0,2PT Field Goal,Restricted Area,Center(C),3,17,26,Driving Finger Roll Layup Shot,4,7,56,476,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,1,2PT Field Goal,In The Paint (Non-RA),Center(C),9,-4,90,Floating Jump shot,1,11,2,662,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,0,3PT Field Goal,Left Corner 3,Left Side(L),23,-232,5,Jump Shot,1,9,9,549,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-16,57,Driving Floating Jump Shot,1,1,10,70,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-114,247,Step Back Jump shot,1,0,29,29,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,1,3PT Field Goal,Right Corner 3,Right Side(R),22,223,25,Jump Shot,2,11,19,679,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,1,2PT Field Goal,Mid-Range,Right Side Center(RC),23,168,167,Pullup Jump shot,2,4,37,277,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-123,235,Jump Shot,2,1,30,90,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,132,213,Pullup Jump shot,3,1,30,90,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230110,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-38,43,Driving Layup Shot,3,0,35,35,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,157,210,Jump Shot,1,8,6,486,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,151,206,Jump Shot,1,2,12,132,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),23,-127,203,Jump Shot,3,11,6,666,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,32,106,Driving Floating Jump Shot,3,9,27,567,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,3PT Field Goal,Above the Break 3,Center(C),25,32,251,Jump Shot,3,7,6,426,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,1,3PT Field Goal,Right Corner 3,Right Side(R),23,234,-4,Jump Shot,3,6,37,397,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-138,198,Running Jump Shot,4,2,41,161,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-161,179,Jump Shot,4,1,48,108,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230114,0,2PT Field Goal,In The Paint (Non-RA),Center(C),7,7,73,Driving Floating Jump Shot,4,1,8,68,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,112,230,Jump Shot,1,11,27,687,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,181,178,Pullup Jump shot,1,8,29,509,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,202,148,Jump Shot,1,8,0,480,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,1,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-64,13,Driving Floating Bank Jump Shot,2,11,9,669,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,0,3PT Field Goal,Above the Break 3,Center(C),27,78,264,Jump Shot,2,3,5,185,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,0,3PT Field Goal,Above the Break 3,Center(C),25,17,255,Running Jump Shot,2,1,25,85,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,1,3PT Field Goal,Right Corner 3,Right Side(R),22,224,10,Jump Shot,3,11,9,669,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230116,1,2PT Field Goal,Restricted Area,Center(C),3,-20,23,Driving Reverse Layup Shot,4,6,27,387,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,143,201,Pullup Jump shot,1,10,4,604,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,3PT Field Goal,Above the Break 3,Center(C),25,76,242,Jump Shot,1,7,1,421,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,0,2PT Field Goal,In The Paint (Non-RA),Center(C),13,-43,130,Driving Floating Jump Shot,1,5,43,343,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,17,111,Driving Floating Jump Shot,2,3,11,191,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,3PT Field Goal,Right Corner 3,Right Side(R),23,235,34,Jump Shot,2,2,20,140,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,3PT Field Goal,Right Corner 3,Right Side(R),25,239,77,Step Back Jump shot,2,1,38,98,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,91,239,Pullup Jump shot,4,11,22,682,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230118,1,3PT Field Goal,Right Corner 3,Right Side(R),22,229,10,Jump Shot,4,10,50,650,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,113,221,Pullup Jump shot,1,11,44,704,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,158,196,Jump Shot,1,8,46,526,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,1,2PT Field Goal,Restricted Area,Center(C),2,23,10,Driving Reverse Layup Shot,2,3,19,199,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,2PT Field Goal,In The Paint (Non-RA),Center(C),9,-38,82,Turnaround Fadeaway shot,3,7,25,445,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,1,3PT Field Goal,Above the Break 3,Center(C),28,-23,287,Pullup Jump shot,3,1,59,119,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,2PT Field Goal,In The Paint (Non-RA),Center(C),7,39,69,Driving Finger Roll Layup Shot,4,10,39,639,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-20,57,Driving Layup Shot,4,7,52,472,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230120,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,98,239,Pullup Jump shot,4,0,26,26,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,237,98,Jump Shot,1,11,36,696,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,1,3PT Field Goal,Above the Break 3,Center(C),25,-51,245,Pullup Jump shot,1,6,39,399,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,88,241,Jump Shot,1,4,53,293,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-80,237,Running Pull-Up Jump Shot,2,4,50,290,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,2PT Field Goal,In The Paint (Non-RA),Center(C),12,20,122,Driving Floating Jump Shot,2,2,47,167,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-169,188,Pullup Jump shot,3,8,44,524,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,138,207,Pullup Jump shot,3,8,24,504,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-32,60,Driving Layup Shot,3,7,27,447,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,132,216,Pullup Jump shot,4,10,41,641,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-49,92,Floating Jump shot,4,7,35,455,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,1,2PT Field Goal,In The Paint (Non-RA),Center(C),13,-50,123,Driving Floating Jump Shot,4,6,44,404,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230123,0,3PT Field Goal,Right Corner 3,Right Side(R),22,229,16,Jump Shot,4,6,15,375,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,130,231,Jump Shot,1,7,16,436,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,1,2PT Field Goal,In The Paint (Non-RA),Center(C),13,13,138,Driving Floating Jump Shot,3,9,52,592,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,162,197,Running Pull-Up Jump Shot,3,8,57,537,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,161,214,Pullup Jump shot,3,7,13,433,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,87,226,Running Pull-Up Jump Shot,4,2,51,171,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230125,0,3PT Field Goal,Right Corner 3,Right Side(R),23,237,19,Jump Shot,4,1,27,87,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,142,201,Pullup Jump shot,1,10,6,606,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-5,50,Driving Finger Roll Layup Shot,1,5,54,354,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,1,2PT Field Goal,Restricted Area,Center(C),3,-28,14,Driving Layup Shot,3,10,20,620,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,3PT Field Goal,Right Corner 3,Right Side(R),23,235,-16,Jump Shot,3,6,47,407,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8,-74,47,Driving Floating Bank Jump Shot,3,1,45,105,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,2PT Field Goal,Mid-Range,Right Side(R),11,99,67,Driving Floating Jump Shot,3,0,17,17,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,3PT Field Goal,Backcourt,Back Court(BC),57,-120,561,Jump Shot,3,0,0,0,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230128,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-91,226,Pullup Jump shot,4,3,46,226,1,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-26,52,Driving Layup Shot,1,10,21,621,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,1,2PT Field Goal,In The Paint (Non-RA),Center(C),6,45,44,Driving Layup Shot,2,6,45,405,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,1,2PT Field Goal,Restricted Area,Center(C),3,-2,37,Driving Floating Jump Shot,2,4,9,249,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,0,3PT Field Goal,Above the Break 3,Center(C),25,47,252,Pullup Jump shot,2,1,35,95,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-161,204,Jump Shot,2,1,6,66,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,1,2PT Field Goal,In The Paint (Non-RA),Right Side(R),10,59,90,Driving Floating Jump Shot,3,11,33,693,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,113,218,Pullup Jump shot,4,10,36,636,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230201,1,2PT Field Goal,Restricted Area,Center(C),2,-23,4,Running Layup Shot,4,2,13,133,1,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-91,235,Pullup Jump shot,1,10,26,626,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,2PT Field Goal,In The Paint (Non-RA),Center(C),6,49,46,Driving Floating Bank Jump Shot,1,6,36,396,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-109,232,Pullup Jump shot,2,8,40,520,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,2PT Field Goal,Mid-Range,Center(C),14,38,143,Floating Jump shot,3,11,11,671,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,2PT Field Goal,Restricted Area,Center(C),3,-32,17,Driving Layup Shot,3,9,59,599,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,2PT Field Goal,In The Paint (Non-RA),Center(C),8,4,88,Driving Floating Jump Shot,3,9,29,569,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,2PT Field Goal,Restricted Area,Center(C),3,31,-4,Driving Reverse Layup Shot,4,9,41,581,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,1,3PT Field Goal,Above the Break 3,Center(C),25,-48,252,Pullup Jump shot,4,8,46,526,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230203,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,99,225,Pullup Jump shot,4,7,31,451,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,0,3PT Field Goal,Right Corner 3,Right Side(R),23,232,31,Jump Shot,1,9,52,592,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,1,3PT Field Goal,Above the Break 3,Center(C),25,56,251,Pullup Jump shot,1,7,29,449,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,145,209,Jump Shot,2,3,23,203,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,-40,105,Driving Floating Jump Shot,2,2,11,131,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,0,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-7,102,Driving Floating Jump Shot,2,0,30,30,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,186,163,Pullup Jump shot,3,9,18,558,0,1
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,1,2PT Field Goal,In The Paint (Non-RA),Center(C),4,1,46,Driving Floating Jump Shot,3,0,50,50,0,0
Mike Conley,2022-23,1970-01-01 00:00:00.020230206,1,2PT Field Goal,Restricted Area,Center(C),3,22,22,Driving Floating Jump Shot,4,9,11,551,0,0
